dataset,early_stopping,epochs,lr,net,parameter_search,RPMAX,train_rate,val_rate,weight_decay,date,aggr,alpha,att_weight_decay,batch_size,C,cometml,conditional,depth,dprate,dropout,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,exp,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,nhop,num_neighbors,output_heads,ppnp,root,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,walk_length,full_search_params
GenCAT_cora_0_0,100,2000,0.01,MoNet,True,10,0.6,0.2,0.0005,2022-05-19 06:24:24.033,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.5,105.39999999999998,2.107130750570549,0.0258294270245966,0.0001120423444325,hetero_homo,,8.0,64,PPR,last,10.0,25.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,90.0,0.9843819008964338,64.28826733671767,3.075873827416089,90.0,0.9843819008964356,0.1999999999999999,2.722509449003701,0.0597289355622248,95.4893065456902,1.4355408315189575,95.50010129766274,1.434392095308164,95.4893065456902,1.4355408315189566,89.40959409594095,0.8894443389811015,62.632623998302094,0.9568754890824632,89.40959409594097,0.8894443389811033,2.0,
GenCAT_cora_0_0,100,2000,0.05,GPRGNN,True,10,0.6,0.2,0.0,2022-05-19 07:06:04.215,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.5,108.2,3.187475490101848,0.0229677968343558,0.0002353784290286,hetero_homo,,8.0,64,PPR,last,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,91.04333868378814,0.8844287199971688,67.46387432365894,7.805335851311342,91.04333868378814,0.8844287199971684,0.1999999999999999,2.48545475990104,0.0874364682736889,92.85806869734284,1.550759948820484,92.90243540553811,1.5330119152783876,92.85806869734284,1.550759948820484,91.19926199261992,1.0039681077795422,65.07544244767901,3.2182732291422926,91.19926199261992,1.003968107779541,2.0,
GenCAT_cora_0_0,100,2000,0.05,FSGNN,True,10,0.6,0.2,5e-06,2022-05-19 10:11:16.914,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.5,101.0,0.0,0.0437248197574074,0.000204308206518,hetero_homo,,8.0,64,PPR,last,10.0,16.0,2.0,3.0,10.0,1.0,GPR_prop,2000.0,50.0,88.9406099518459,1.2830051433959913,65.93976661646204,4.766863034639639,88.9406099518459,1.283005143395992,0.1999999999999999,4.416206795498147,0.0206351288583188,100.0,0.0,100.0,0.0,100.0,0.0,88.09963099630997,1.3935691956296454,62.22949384366683,0.9795683110922389,88.09963099630997,1.393569195629646,2.0,
GenCAT_cora_0_0,40,300,0.002,GraphSAINT-GAT,True,10,0.6,0.2,0.0,2022-05-19 14:58:56.369,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.2,136.90000000000003,10.985900054160332,0.0186799999766992,0.0002459365245566,hetero_homo,,8.0,256,PPR,last,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,80.11235955056179,1.5099377772223332,56.11294076651553,1.4948820646694163,80.11235955056179,1.5099377772223326,0.1999999999999999,2.557966849299965,0.2157750917742221,92.44977316915104,1.024819790059815,92.488350547865,1.002259627332571,92.44977316915104,1.0248197900598162,78.74538745387453,2.078902733727421,55.433500852486326,1.6182916645242604,78.74538745387453,2.078902733727421,2.0,
GenCAT_cora_0_0,40,300,0.01,GraphSAINT-GraphSAGE,True,10,0.6,0.2,0.0,2022-05-19 15:13:55.537,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.0,41.30000000000001,0.9000000000000006,0.0180981983580934,0.0003732833815453,hetero_homo,,8.0,256,PPR,last,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,89.00481540930978,0.8799017703798229,65.17525820932096,4.216270001848547,89.00481540930978,0.8799017703798264,0.1999999999999999,0.7474763820000135,0.023077036537197,95.11341542449772,0.931174338595558,95.11651793878656,0.9276304125939308,95.11341542449772,0.9311743385955578,89.31734317343172,0.9241682499164726,62.88787652395285,0.8936767411510973,89.31734317343172,0.9241682499164744,4.0,
GenCAT_cora_0_0,40,200,0.002,Shadow-GAT,True,10,0.6,0.2,0.0,2022-05-19 20:33:28.245,mean,0.1,0.01,128.0,7.0,False,False,2.0,0.5,0.1,41.0,5.551115123125783e-15,0.5362683144000074,0.0024903661569909,hetero_homo,,8.0,256,PPR,last,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,88.02568218298553,1.89133846827036,65.03979114256555,4.441454702101189,88.02568218298553,1.89133846827036,0.1999999999999999,21.987000890400303,0.1021050124366279,94.5301360985094,1.856566094081024,94.56647639928576,1.862205223160464,94.5301360985094,1.8565660940810225,88.22878228782285,1.4167050790001805,62.971691235767935,2.7052743287536067,88.22878228782285,1.416705079000181,2.0,
GenCAT_cora_0_0,40,200,0.01,Shadow-GraphSAGE,True,10,0.6,0.2,0.0,2022-05-20 05:00:12.034,mean,0.1,0.01,128.0,7.0,False,False,2.0,0.5,0.2,41.6,1.280624847486571,0.403171310221898,0.0033870857274716,hetero_homo,,8.0,256,PPR,last,10.0,16.0,2.0,2.0,5.0,1.0,GPR_prop,2000.0,50.0,88.3948635634029,1.4122464349004242,66.08293296212652,5.628487375475553,88.3948635634029,1.4122464349004242,0.1999999999999999,16.774423712100543,0.6137539563704102,94.82177576150356,1.6861380268910295,94.85963527332352,1.63811268698088,94.82177576150356,1.6861380268910295,88.83763837638377,1.611093099314851,63.3421023381784,3.20030594522155,88.83763837638377,1.6110930993148511,2.0,
GenCAT_cora_2_0,40,2000,0.05,GCN,True,10,0.6,0.2,0.0,2022-05-19 11:01:20.132,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.5,41.6,0.6633249580710805,0.019498946058349,0.0001879668499008,hetero_homo,,8.0,64,PPR,last,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,74.6938775510204,1.8043247904591644,52.08523391403871,1.7016746188236669,74.69387755102039,1.8043247904591644,0.1999999999999999,0.8111188510985811,0.0128921730672546,83.41571609632446,3.5183432223833044,83.33862948354682,3.5804116712394114,83.41571609632446,3.5183432223833044,74.57564575645755,1.332507017362938,51.84317985565714,1.3229341319564016,74.57564575645755,1.3325070173629432,2.0,
GenCAT_cora_2_0,40,2000,0.05,JK-GCN,False,10,0.6,0.2,0.0,2022-06-02 13:18:53.518,mean,0.1,0.01,512.0,7.0,True,False,2.0,0.5,0.5,41.2,0.4000000000000003,0.0161545237298485,0.0026357790345651,hetero_homo,,8.0,64,PPR,cat,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,76.0374149659864,2.8155890618137667,53.2776200864584,1.8532180025937903,76.0374149659864,2.815589061813768,0.1999999999999999,0.6662877640999795,0.1136217874795149,86.03929024081116,1.5424254823193395,86.01187989370122,1.5340291337054477,86.03929024081116,1.5424254823193395,73.91143911439116,1.546297183745902,51.90582118224941,0.908244603589212,73.91143911439116,1.5462971837459,2.0,True
GenCAT_cora_2_0,100,2000,0.05,ChebNet,True,10,0.6,0.2,5e-05,2022-05-19 15:56:52.360,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.5,101.7,1.100000000000001,0.01735251360484,0.0001124348113186,hetero_homo,,8.0,64,PPR,last,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,77.3469387755102,1.279020114079128,54.78315595484189,1.2563686574253792,77.3469387755102,1.2790201140791289,0.1999999999999999,1.7647508500000182,0.0222525140994378,94.22053231939162,1.1763198631353202,94.21661834051432,1.178608306313172,94.22053231939162,1.1763198631353202,76.53136531365313,1.407060956821964,54.08794696623437,1.1892825221278311,76.53136531365313,1.4070609568219632,2.0,
GenCAT_cora_2_0,40,100,0.2,SGC,True,10,0.6,0.2,5e-06,2022-05-20 05:34:32.952,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.5,99.0,0.0,0.0181699113666848,0.0007581405327781,hetero_homo,,8.0,64,PPR,last,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,76.6156462585034,1.757963837800458,53.66768357962368,1.5995393378571896,76.6156462585034,1.7579638378004594,0.1999999999999999,1.7988212253017992,0.0750559127450379,84.06210392902409,0.5181359270858926,84.01443525622412,0.5100268345870373,84.06210392902409,0.5181359270858926,75.22140221402213,1.561304280298158,52.62913313709765,1.747139410292054,75.22140221402213,1.561304280298158,2.0,
GenCAT_cora_2_0,100,2000,0.05,GAT,True,10,0.6,0.2,5e-06,2022-05-20 18:30:42.530,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.5,101.1,0.3000000000000002,0.0217420891640654,0.0002310530048259,hetero_homo,,8.0,64,PPR,last,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,75.08503401360545,2.668767827631837,52.76780704711766,2.333611332817697,75.08503401360545,2.668767827631839,0.1999999999999999,2.198119160700025,0.0236723436617799,84.94930291508238,1.9244974193992648,84.86978703704831,1.892321394851313,84.94930291508238,1.9244974193992648,73.50553505535056,1.519650205311735,51.55942869204543,1.5629526742232047,73.50553505535056,1.519650205311735,2.0,
GenCAT_cora_2_0,100,2000,0.05,JK-GAT,False,10,0.6,0.2,5e-06,2022-06-02 13:20:09.049,mean,0.1,0.01,512.0,7.0,True,False,2.0,0.5,0.5,101.0,0.0,0.0166584792574266,0.0038203829576321,hetero_homo,,8.0,64,PPR,max,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,73.80952380952381,1.4309989093852138,51.99579373576783,0.7296534949683364,73.80952380952381,1.4309989093852136,0.1999999999999999,1.6825064050000944,0.3858586787208481,86.04562737642584,1.9979170578585013,85.96573407937784,2.006933976831371,86.04562737642584,1.9979170578585017,75.23985239852398,1.6642025511113938,52.64287607187435,1.3445810463750625,75.23985239852398,1.6642025511113925,2.0,True
GenCAT_cora_2_0,40,2000,0.002,H2GCN,True,10,0.6,0.2,5e-05,2022-05-19 13:44:23.018,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.5,244.2,32.34748831053193,0.0236182080274734,0.0006878728660127,hetero_homo,,8.0,64,PPR,last,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,78.14625850340137,1.0843087162785785,55.29052697541223,0.6359944469142372,78.14625850340136,1.0843087162785772,0.1999999999999999,5.74560921369848,0.5755812665364204,94.83523447401777,1.5807946366624113,94.81646763666008,1.5863570644650204,94.83523447401777,1.5807946366624113,77.2878228782288,1.6511626658177392,54.73508133147983,1.0883245341583554,77.2878228782288,1.6511626658177398,2.0,
GenCAT_cora_2_0,100,500,0.002,GraphSAGE,True,10,0.6,0.2,5e-05,2022-05-19 14:07:34.672,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.5,122.0,3.0983866769659367,0.0188834064516802,9.417554634081356e-05,hetero_homo,,8.0,128,PPR,last,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,74.08163265306122,1.8925752031623904,52.10246914671961,1.2366346305207518,74.08163265306122,1.8925752031623888,0.1999999999999999,2.303811865398893,0.0610660211586614,92.382762991128,2.288890571679397,92.34090874040184,2.3024545771692337,92.382762991128,2.288890571679397,73.04428044280442,1.3468634686346874,51.3722085514254,1.5595963790479972,73.04428044280442,1.3468634686346876,2.0,
GenCAT_cora_2_0,100,500,0.002,JK-GraphSAGE,False,10,0.6,0.2,5e-05,2022-06-02 13:21:56.573,mean,0.1,0.01,512.0,7.0,True,False,2.0,0.5,0.5,121.59999999999998,4.152107898405343,0.0181398790864183,9.924021427579926e-05,hetero_homo,,8.0,128,PPR,lstm,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,74.69387755102039,1.836104704253848,52.72249503960475,1.026504403005597,74.69387755102039,1.836104704253848,0.1999999999999999,2.2055609203000133,0.0685218930211898,91.22940430925225,1.851528407474385,91.17332495870149,1.8648643144299493,91.22940430925225,1.851528407474385,73.02583025830258,1.466296419653545,51.34460096122739,1.2063486910703576,73.02583025830256,1.4662964196535448,2.0,True
GenCAT_cora_2_0,100,2000,0.01,MLP,True,10,0.6,0.2,5e-05,2022-05-19 16:06:25.650,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.5,144.79999999999998,8.292164976651152,0.0101094667954544,0.0001949237377112,hetero_homo,,8.0,64,PPR,last,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,61.37755102040816,2.537891385304748,43.97493530247799,1.925099093971476,61.37755102040816,2.537891385304748,0.1999999999999999,1.4639853016999491,0.0901254620225714,98.22560202788338,0.5618291573967411,98.2260018256026,0.5606281771665178,98.22560202788338,0.5618291573967411,61.29151291512914,2.788115306252929,43.32127957914064,1.918389269508816,61.29151291512914,2.788115306252929,2.0,
GenCAT_cora_2_0,100,2000,0.002,MoNet,True,10,0.6,0.2,0.0001,2022-05-19 16:34:02.441,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.5,112.9,3.1764760348537133,0.0219215281606739,0.0001616755409484,hetero_homo,,8.0,64,PPR,last,10.0,25.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,74.59183673469386,1.2054452480727442,52.454408839111565,1.0550154347753649,74.59183673469386,1.205445248072745,0.1999999999999999,2.474952183299865,0.0722094599377444,82.75031685678073,2.0661005919112334,82.73153371175897,2.0704424253666454,82.75031685678073,2.0661005919112325,73.76383763837639,1.6621558124804752,51.4727533305041,1.239970917778762,73.7638376383764,1.6621558124804745,2.0,
GenCAT_cora_2_0,40,2000,0.002,GPRGNN,True,10,0.6,0.2,5e-05,2022-05-19 16:47:49.339,mean,0.9,0.01,512.0,7.0,False,False,2.0,0.5,0.5,230.1,15.807909412695912,0.0148736303994115,0.0001396843651673,hetero_homo,,8.0,64,PPR,last,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,79.82993197278911,1.3330556423309794,56.49143229661365,1.4253461794788975,79.82993197278911,1.3330556423309772,0.1999999999999999,3.4225833367001544,0.2397475909401709,90.25982256020278,0.8243393165735944,90.21641996362315,0.8419637998358133,90.25982256020278,0.8243393165735987,80.16605166051662,1.68544227920432,56.1590178997108,1.445261417890864,80.16605166051662,1.685442279204319,2.0,
GenCAT_cora_2_0,40,2000,0.05,FSGNN,True,10,0.6,0.2,0.0,2022-05-19 18:33:51.551,mean,0.1,0.001,512.0,7.0,False,False,2.0,0.5,0.5,41.400000000000006,0.6633249580710807,0.0566931441437971,0.0005726860156533,hetero_homo,,8.0,64,PPR,last,10.0,16.0,2.0,3.0,10.0,1.0,GPR_prop,2000.0,50.0,76.27551020408163,1.9454028035653093,53.82521440556124,1.7859633809872926,76.27551020408163,1.9454028035653068,0.1999999999999999,2.346744956300063,0.017679652795203,98.86565272496831,0.4081922158476029,98.86480653688852,0.4089855405250407,98.86565272496831,0.4081922158476029,74.90774907749078,1.4362730963858716,52.468800519811474,1.3125428524569054,74.90774907749078,1.4362730963858694,2.0,
GenCAT_cora_2_0,40,300,0.002,GraphSAINT-GAT,True,10,0.6,0.2,0.0,2022-05-20 05:55:44.528,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.2,119.5,7.433034373659253,0.0184663176923332,0.0005512155031571,hetero_homo,,8.0,256,PPR,last,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,62.36394557823131,2.096808427350461,44.1060916332225,1.3289136890570463,62.36394557823131,2.096808427350461,0.1999999999999999,2.207319827999891,0.1615279206239382,80.23447401774398,1.6695556315527698,80.3078781919513,1.641130698308372,80.23447401774398,1.669555631552768,62.63837638376384,2.126578862586794,43.695045289506886,1.330717237384505,62.63837638376384,2.126578862586794,2.0,
GenCAT_cora_2_0,40,300,0.01,GraphSAINT-GraphSAGE,True,10,0.6,0.2,0.0,2022-05-20 06:11:56.575,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.1,41.0,5.551115123125783e-15,0.0177018953927028,0.0007663293914472,hetero_homo,,8.0,256,PPR,last,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,1500.0,50.0,75.93537414965986,1.1886526363950034,53.58969700712221,1.1443247301132176,75.93537414965986,1.1886526363950056,0.1999999999999999,0.7257777111008181,0.0314195050493354,84.96197718631177,1.3371356147021545,84.95175161938067,1.3200195734686777,84.96197718631177,1.3371356147021558,75.62730627306273,2.24372753654755,52.59071278995717,1.3328488409986006,75.62730627306273,2.2437275365475498,2.0,
GenCAT_cora_2_0,40,200,0.002,Shadow-GAT,True,10,0.6,0.2,0.0,2022-05-20 22:54:41.782,mean,0.1,0.01,128.0,7.0,False,False,2.0,0.5,0.2,41.0,5.551115123125783e-15,0.41871160419025,0.0065498775280317,hetero_homo,,8.0,256,PPR,last,10.0,16.0,2.0,2.0,5.0,1.0,GPR_prop,2000.0,50.0,72.34693877551021,3.207214263636056,50.758620286333446,1.876766270334313,72.34693877551021,3.207214263636056,0.1999999999999999,17.16717577180025,0.2685449786493021,82.86438529784536,3.3624103465165103,82.97664980911085,3.272279280308003,82.86438529784536,3.36241034651651,71.82656826568265,1.994071495339356,50.34238954668193,1.487137628400789,71.82656826568264,1.994071495339355,2.0,
GenCAT_cora_2_0,40,200,0.002,Shadow-GraphSAGE,True,10,0.6,0.2,0.0,2022-05-21 11:24:53.627,mean,0.1,0.01,128.0,7.0,False,False,2.0,0.5,0.1,41.0,5.551115123125783e-15,0.5090011373512137,0.0354673295805315,hetero_homo,,8.0,128,PPR,last,10.0,16.0,2.0,2.0,20.0,1.0,GPR_prop,2000.0,50.0,73.62244897959184,1.0578450027268032,51.432293266508665,1.0585420229961429,73.62244897959184,1.0578450027268032,0.1999999999999999,20.86904663139976,1.4541605128017925,91.8124207858048,4.658273170631881,91.80963057593094,4.618500863707497,91.8124207858048,4.658273170631881,73.35793357933579,1.5396786749095992,51.67200294229424,1.1569503184606655,73.35793357933579,1.5396786749095994,2.0,
GenCAT_cora_4_0,100,2000,0.05,GCN,True,10,0.6,0.2,0.0,2022-05-19 19:13:00.407,mean,0.1,0.01,512.0,7.0,False,False,2.0,0.5,0.5,101.0,0.0,0.0130818890009899,0.0001779698371931,hetero_homo,,8.0,64,PPR,last,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,56.148648648648646,3.889685936384933,39.45227468172882,3.0196748978606647,56.148648648648646,3.889685936384933,0.1999999999999999,1.3212707890999809,0.0179749535565121,66.13722998729352,4.868422887082089,65.82999263541724,4.94096862991296,66.13722998729352,4.86842288708209,55.5719557195572,2.488792432312508,38.99308256966839,1.756710988304959,55.5719557195572,2.488792432312508,2.0,
GenCAT_cora_4_0,100,2000,0.05,JK-GCN,False,10,0.6,0.2,0.0,2022-06-02 13:22:27.832,mean,0.1,0.01,512.0,7.0,True,False,2.0,0.5,0.5,101.0,0.0,0.0134310490039598,0.0001096925677459,hetero_homo,,8.0,64,PPR,cat,10.0,16.0,2.0,2.0,10.0,1.0,GPR_prop,2000.0,50.0,58.02364864864864,3.580324053078824,40.215186663032505,2.150934843594284,58.02364864864864,3.580324053078824,0.1999999999999999,1.3565359493999496,0.0110789493423459,74.87293519695044,1.931061047531283,74.75865515337725,1.973980809464278,74.87293519695044,1.9310610475312835,57.36162361623616,3.4194618473843565,39.97074835564164,1.690053184801162,57.36162361623616,3.4194618473843565,2.0,True
